Date,Store_ID,Product_ID,Category,Region,Price,Units_Sold,Promotion,Holiday,Temperature,Rainfall,Sales
2023-11-01,S002,P012,Home,South,234,131,No,Yes,31.1,4.1,30654
2023-11-01,S003,P013,Electronics,East,350,72,No,Yes,30.2,2.2,25200
2023-11-01,S003,P009,Electronics,East,634,133,No,Yes,15.4,6.7,84322
2023-11-01,S003,P004,Home,East,290,70,Yes,Yes,17.3,3.3,20300
2023-11-01,S003,P010,Clothing,East,141,42,No,Yes,19.1,0.7,5922
2023-11-01,S003,P001,Electronics,East,122,171,Yes,Yes,25.2,0.6,20862
2023-11-01,S003,P005,Electronics,East,126,137,No,Yes,16.9,0.5,17262
2023-11-01,S003,P008,Home,East,40,70,No,Yes,24.0,1.6,2800
2023-11-01,S004,P002,Clothing,West,455,95,No,Yes,24.1,2.2,43225
2023-11-01,S004,P001,Electronics,West,122,99,No,Yes,19.0,0.6,12078
2023-11-01,S004,P019,Grocery,West,683,28,No,Yes,19.5,3.7,19124
2023-11-01,S004,P014,Clothing,West,478,20,No,Yes,25.8,5.4,9560
2023-11-01,S004,P011,Grocery,West,486,121,Yes,Yes,18.6,3.0,58806
2023-11-01,S004,P016,Home,West,392,107,No,Yes,15.1,2.2,41944
2023-11-01,S004,P010,Clothing,West,141,146,Yes,Yes,28.2,5.5,20586
2023-11-01,S005,P019,Grocery,Central,683,63,No,Yes,24.5,3.3,43029
2023-11-01,S005,P009,Electronics,Central,634,93,No,Yes,26.6,2.5,58962
2023-11-01,S005,P007,Grocery,Central,720,30,No,Yes,21.2,5.5,21600
2023-11-01,S005,P001,Electronics,Central,122,112,No,Yes,25.4,1.4,13664
2023-11-01,S005,P017,Electronics,Central,119,157,Yes,Yes,23.1,3.8,18683
2023-11-01,S005,P004,Home,Central,290,105,No,Yes,20.2,8.5,30450
2023-11-01,S005,P005,Electronics,Central,126,113,No,Yes,20.4,1.7,14238
2023-11-02,S001,P013,Electronics,North,350,126,No,Yes,22.3,4.6,44100
2023-11-02,S001,P008,Home,North,40,59,No,Yes,21.8,0.0,2360
2023-11-02,S001,P004,Home,North,290,130,No,Yes,17.1,0.3,37700
2023-11-02,S001,P007,Grocery,North,720,68,Yes,Yes,22.0,4.8,48960
2023-11-02,S001,P016,Home,North,392,72,No,Yes,18.9,0.5,28224
2023-11-02,S001,P012,Home,North,234,55,No,Yes,19.4,2.3,12870
2023-11-02,S001,P010,Clothing,North,141,135,No,Yes,14.8,2.2,19035
2023-11-02,S002,P013,Electronics,South,350,133,No,Yes,30.8,5.1,46550
2023-11-02,S002,P008,Home,South,40,41,No,Yes,28.3,4.1,1640
2023-11-02,S002,P017,Electronics,South,119,204,Yes,Yes,34.7,0.0,24276
2023-11-02,S002,P014,Clothing,South,478,99,No,Yes,26.0,2.5,47322
2023-11-02,S002,P011,Grocery,South,486,136,No,Yes,26.0,4.7,66096
2023-11-02,S002,P012,Home,South,234,41,Yes,Yes,33.6,6.5,9594
2023-11-02,S002,P020,Home,South,150,151,Yes,Yes,28.0,7.4,22650
2023-11-02,S003,P016,Home,East,392,85,No,Yes,20.7,1.6,33320
2023-11-02,S003,P001,Electronics,East,122,82,Yes,Yes,17.7,1.6,10004
2023-11-02,S003,P006,Clothing,East,91,78,No,Yes,27.8,2.9,7098
2023-11-02,S003,P017,Electronics,East,119,123,No,Yes,17.9,0.9,14637
2023-11-02,S003,P019,Grocery,East,683,50,No,Yes,32.2,4.5,34150
2023-11-02,S003,P005,Electronics,East,126,80,No,Yes,21.5,6.6,10080
2023-11-02,S003,P010,Clothing,East,141,111,No,Yes,23.6,3.3,15651
2023-11-02,S004,P003,Grocery,West,880,34,No,Yes,19.9,0.0,29920
2023-11-02,S004,P016,Home,West,392,39,Yes,Yes,22.7,4.2,15288
2023-11-02,S004,P014,Clothing,West,478,133,Yes,Yes,22.7,1.0,63574
2023-11-02,S004,P008,Home,West,40,148,No,Yes,20.0,2.1,5920
2023-11-02,S004,P009,Electronics,West,634,122,No,Yes,17.6,0.9,77348
2023-11-02,S004,P013,Electronics,West,350,74,No,Yes,23.4,2.1,25900
2023-11-02,S004,P011,Grocery,West,486,127,No,Yes,25.3,3.0,61722
2023-11-02,S005,P019,Grocery,Central,683,48,No,Yes,26.6,0.0,32784
2023-11-02,S005,P013,Electronics,Central,350,183,Yes,Yes,24.4,2.7,64050
2023-11-02,S005,P010,Clothing,Central,141,95,Yes,Yes,24.4,4.0,13395
2023-11-02,S005,P008,Home,Central,40,49,No,Yes,20.2,6.0,1960
2023-11-02,S005,P014,Clothing,Central,478,45,Yes,Yes,19.8,3.5,21510
2023-11-02,S005,P015,Grocery,Central,107,121,No,Yes,15.1,4.7,12947
2023-11-02,S005,P017,Electronics,Central,119,134,No,Yes,21.4,0.1,15946
2023-11-03,S001,P010,Clothing,North,141,90,No,Yes,25.3,4.4,12690
2023-11-03,S001,P018,Clothing,North,891,43,No,Yes,20.4,1.1,38313
2023-11-03,S001,P001,Electronics,North,122,45,No,Yes,25.3,2.5,5490
2023-11-03,S001,P016,Home,North,392,79,No,Yes,15.0,5.0,30968
2023-11-03,S001,P019,Grocery,North,683,62,No,Yes,19.7,5.7,42346
2023-11-03,S001,P008,Home,North,40,35,No,Yes,20.7,7.8,1400
2023-11-03,S001,P017,Electronics,North,119,78,No,Yes,23.4,3.7,9282
2023-11-03,S002,P018,Clothing,South,891,36,No,Yes,30.5,2.6,32076
2023-11-03,S002,P011,Grocery,South,486,79,No,Yes,23.6,1.8,38394
2023-11-03,S002,P014,Clothing,South,478,153,No,Yes,30.3,4.3,73134
2023-11-03,S002,P001,Electronics,South,122,108,No,Yes,27.1,0.0,13176
2023-11-03,S002,P013,Electronics,South,350,74,No,Yes,21.1,1.9,25900
2023-11-03,S002,P008,Home,South,40,56,No,Yes,26.2,2.2,2240
2023-11-03,S002,P015,Grocery,South,107,126,No,Yes,25.4,2.1,13482
2023-11-03,S003,P003,Grocery,East,880,134,Yes,Yes,21.3,0.4,117920
2023-11-03,S003,P012,Home,East,234,157,No,Yes,23.0,0.6,36738
2023-11-03,S003,P004,Home,East,290,160,Yes,Yes,20.0,1.3,46400
2023-11-03,S003,P007,Grocery,East,720,83,No,Yes,26.6,6.2,59760
2023-11-03,S003,P013,Electronics,East,350,117,No,Yes,22.2,3.9,40950
2023-11-03,S003,P010,Clothing,East,141,50,No,Yes,22.5,6.8,7050
2023-11-03,S003,P020,Home,East,150,99,Yes,Yes,24.3,4.5,14850
2023-11-03,S004,P012,Home,West,234,70,Yes,Yes,20.8,2.7,16380
2023-11-03,S004,P002,Clothing,West,455,139,Yes,Yes,13.4,1.7,63245
2023-11-03,S004,P008,Home,West,40,49,No,Yes,15.7,0.4,1960
2023-11-03,S004,P017,Electronics,West,119,62,No,Yes,26.1,3.4,7378
2023-11-03,S004,P013,Electronics,West,350,72,No,Yes,19.9,5.6,25200
2023-11-03,S004,P009,Electronics,West,634,54,No,Yes,24.7,7.2,34236
2023-11-03,S004,P006,Clothing,West,91,109,No,Yes,21.3,3.3,9919
2023-11-03,S005,P004,Home,Central,290,52,Yes,Yes,26.2,4.2,15080
2023-11-03,S005,P020,Home,Central,150,90,No,Yes,18.4,7.0,13500
2023-11-03,S005,P019,Grocery,Central,683,117,No,Yes,21.7,0.0,79911
2023-11-03,S005,P017,Electronics,Central,119,153,Yes,Yes,27.2,1.0,18207
2023-11-03,S005,P016,Home,Central,392,102,No,Yes,23.4,3.7,39984
2023-11-03,S005,P008,Home,Central,40,101,No,Yes,23.5,3.8,4040
2023-11-03,S005,P003,Grocery,Central,880,60,No,Yes,18.9,4.1,52800
2023-11-04,S001,P018,Clothing,North,891,68,Yes,Yes,18.5,3.4,60588
2023-11-04,S001,P002,Clothing,North,455,153,No,Yes,14.7,3.4,69615
2023-11-04,S001,P001,Electronics,North,122,94,No,Yes,17.9,3.2,11468
2023-11-04,S001,P013,Electronics,North,350,113,Yes,Yes,15.4,5.7,39550
2023-11-04,S001,P005,Electronics,North,126,140,No,Yes,13.4,2.6,17640
2023-11-04,S001,P019,Grocery,North,683,110,No,Yes,22.1,2.3,75130
2023-11-04,S001,P009,Electronics,North,634,106,Yes,Yes,23.5,1.1,67204
2023-11-04,S002,P010,Clothing,South,141,120,No,Yes,31.9,4.8,16920
2023-11-04,S002,P007,Grocery,South,720,67,No,Yes,31.0,3.2,48240
2023-11-04,S002,P016,Home,South,392,94,No,Yes,30.5,3.9,36848
2023-11-04,S002,P014,Clothing,South,478,54,No,Yes,27.8,2.8,25812
2023-11-04,S002,P006,Clothing,South,91,127,No,Yes,26.5,7.2,11557
2023-11-04,S002,P015,Grocery,South,107,49,Yes,Yes,34.0,5.6,5243
2023-11-04,S002,P019,Grocery,South,683,32,No,Yes,25.1,0.0,21856
2023-11-04,S003,P004,Home,East,290,176,Yes,Yes,21.7,4.1,51040
2023-11-04,S003,P011,Grocery,East,486,94,Yes,Yes,12.7,5.6,45684
2023-11-04,S003,P013,Electronics,East,350,158,Yes,Yes,30.1,2.4,55300
2023-11-04,S003,P020,Home,East,150,74,No,Yes,23.3,6.3,11100
2023-11-04,S003,P015,Grocery,East,107,138,No,Yes,30.8,2.2,14766
2023-11-04,S003,P001,Electronics,East,122,165,No,Yes,24.4,3.0,20130
2023-11-04,S003,P002,Clothing,East,455,112,No,Yes,21.5,2.9,50960
2023-11-04,S004,P003,Grocery,West,880,165,No,Yes,18.5,2.5,145200
2023-11-04,S004,P001,Electronics,West,122,87,No,Yes,20.2,2.4,10614
2023-11-04,S004,P013,Electronics,West,350,42,No,Yes,24.8,4.1,14700
2023-11-04,S004,P002,Clothing,West,455,16,No,Yes,16.1,2.4,7280
2023-11-04,S004,P006,Clothing,West,91,67,Yes,Yes,22.7,0.4,6097
2023-11-04,S004,P018,Clothing,West,891,34,Yes,Yes,18.8,6.6,30294
2023-11-04,S004,P007,Grocery,West,720,151,No,Yes,15.1,2.5,108720
2023-11-04,S005,P019,Grocery,Central,683,29,No,Yes,18.1,3.8,19807
2023-11-04,S005,P010,Clothing,Central,141,109,No,Yes,25.5,1.3,15369
2023-11-04,S005,P017,Electronics,Central,119,104,No,Yes,15.5,3.8,12376
2023-11-04,S005,P014,Clothing,Central,478,74,No,Yes,16.5,6.5,35372
2023-11-04,S005,P008,Home,Central,40,126,No,Yes,23.1,6.6,5040
2023-11-04,S005,P009,Electronics,Central,634,162,Yes,Yes,22.5,3.7,102708
2023-11-04,S005,P005,Electronics,Central,126,45,No,Yes,27.9,3.1,5670
2023-11-05,S001,P010,Clothing,North,141,114,No,No,28.3,6.1,16074
2023-11-05,S001,P001,Electronics,North,122,33,No,No,21.6,4.3,4026
2023-11-05,S001,P020,Home,North,150,90,No,No,20.4,7.7,13500
2023-11-05,S001,P019,Grocery,North,683,67,No,No,18.4,2.1,45761
2023-11-05,S001,P016,Home,North,392,124,No,No,22.3,3.1,48608
2023-11-05,S001,P017,Electronics,North,119,48,No,No,16.7,5.7,5712
2023-11-05,S001,P018,Clothing,North,891,117,No,No,11.9,2.3,104247
2023-11-05,S002,P009,Electronics,South,634,113,Yes,No,30.7,3.4,71642
2023-11-05,S002,P019,Grocery,South,683,35,Yes,No,29.2,0.0,23905
2023-11-05,S002,P002,Clothing,South,455,105,No,No,26.7,0.9,47775
2023-11-05,S002,P016,Home,South,392,116,No,No,27.8,1.8,45472
2023-11-05,S002,P015,Grocery,South,107,63,No,No,25.5,2.0,6741
2023-11-05,S002,P013,Electronics,South,350,112,No,No,25.7,4.8,39200
2023-11-05,S002,P007,Grocery,South,720,85,No,No,24.5,5.6,61200
2023-11-05,S003,P003,Grocery,East,880,127,No,No,21.9,2.3,111760
2023-11-05,S003,P009,Electronics,East,634,99,No,No,19.5,2.1,62766
2023-11-05,S003,P011,Grocery,East,486,49,No,No,31.9,3.7,23814
2023-11-05,S003,P008,Home,East,40,98,No,No,23.7,0.7,3920
2023-11-05,S003,P015,Grocery,East,107,134,Yes,No,23.7,6.0,14338
2023-11-05,S003,P019,Grocery,East,683,57,No,No,22.7,6.5,38931
2023-11-05,S003,P006,Clothing,East,91,139,No,No,22.3,3.7,12649
2023-11-05,S004,P010,Clothing,West,141,96,No,No,14.9,3.7,13536
2023-11-05,S004,P014,Clothing,West,478,173,Yes,No,29.0,5.5,82694
2023-11-05,S004,P003,Grocery,West,880,45,No,No,23.6,0.6,39600
2023-11-05,S004,P015,Grocery,West,107,77,No,No,18.7,9.3,8239
2023-11-05,S004,P020,Home,West,150,39,No,No,23.6,0.9,5850
2023-11-05,S004,P005,Electronics,West,126,34,Yes,No,18.3,4.0,4284
2023-11-05,S004,P004,Home,West,290,71,No,No,23.6,5.8,20590
2023-11-05,S005,P010,Clothing,Central,141,99,No,No,22.5,3.6,13959
2023-11-05,S005,P009,Electronics,Central,634,55,No,No,20.4,5.5,34870
2023-11-05,S005,P017,Electronics,Central,119,46,No,No,25.0,5.6,5474
2023-11-05,S005,P003,Grocery,Central,880,108,No,No,23.1,3.4,95040
2023-11-05,S005,P015,Grocery,Central,107,55,No,No,22.7,6.5,5885
2023-11-05,S005,P012,Home,Central,234,109,No,No,25.0,2.6,25506
2023-11-05,S005,P008,Home,Central,40,124,No,No,15.2,0.0,4960
2023-11-06,S001,P014,Clothing,North,478,97,No,No,22.5,2.4,46366
2023-11-06,S001,P011,Grocery,North,486,54,No,No,18.2,4.8,26244
2023-11-06,S001,P004,Home,North,290,84,Yes,No,11.3,4.0,24360
2023-11-06,S001,P018,Clothing,North,891,59,Yes,No,20.6,0.1,52569
2023-11-06,S001,P012,Home,North,234,74,Yes,No,14.3,2.5,17316
2023-11-06,S001,P020,Home,North,150,111,Yes,No,23.0,2.1,16650
2023-11-06,S001,P003,Grocery,North,880,82,No,No,15.5,5.2,72160
2023-11-06,S002,P009,Electronics,South,634,131,Yes,No,28.6,3.9,83054
2023-11-06,S002,P004,Home,South,290,95,No,No,27.7,4.0,27550
2023-11-06,S002,P019,Grocery,South,683,12,No,No,30.5,5.8,8196
2023-11-06,S002,P010,Clothing,South,141,43,No,No,28.1,3.4,6063
2023-11-06,S002,P007,Grocery,South,720,113,No,No,26.7,0.2,81360
2023-11-06,S002,P005,Electronics,South,126,99,No,No,23.9,4.9,12474
2023-11-06,S002,P017,Electronics,South,119,39,No,No,23.9,4.6,4641
2023-11-06,S003,P007,Grocery,East,720,59,No,No,22.1,3.0,42480
2023-11-06,S003,P010,Clothing,East,141,23,No,No,18.7,6.4,3243
2023-11-06,S003,P008,Home,East,40,36,No,No,16.8,0.0,1440
2023-11-06,S003,P009,Electronics,East,634,46,Yes,No,26.0,4.0,29164
2023-11-06,S003,P013,Electronics,East,350,93,No,No,26.7,2.0,32550
2023-11-06,S003,P003,Grocery,East,880,74,No,No,17.4,4.3,65120
2023-11-06,S003,P006,Clothing,East,91,33,No,No,15.8,4.0,3003
2023-11-06,S004,P020,Home,West,150,61,No,No,22.3,2.0,9150
2023-11-06,S004,P008,Home,West,40,112,No,No,19.6,3.3,4480
2023-11-06,S004,P018,Clothing,West,891,83,No,No,20.1,2.5,73953
2023-11-06,S004,P002,Clothing,West,455,90,Yes,No,17.7,4.2,40950
2023-11-06,S004,P015,Grocery,West,107,50,Yes,No,15.2,3.4,5350
2023-11-06,S004,P010,Clothing,West,141,101,No,No,23.2,2.8,14241
2023-11-06,S004,P019,Grocery,West,683,87,Yes,No,24.8,6.0,59421
2023-11-06,S005,P018,Clothing,Central,891,38,No,No,20.2,5.5,33858
2023-11-06,S005,P011,Grocery,Central,486,30,No,No,30.1,1.1,14580
2023-11-06,S005,P013,Electronics,Central,350,36,No,No,28.1,4.7,12600
2023-11-06,S005,P006,Clothing,Central,91,90,No,No,18.5,2.0,8190
2023-11-06,S005,P010,Clothing,Central,141,55,No,No,27.1,1.2,7755
2023-11-06,S005,P003,Grocery,Central,880,75,No,No,23.3,2.4,66000
2023-11-06,S005,P019,Grocery,Central,683,58,No,No,19.0,1.5,39614
2023-11-07,S001,P006,Clothing,North,91,105,No,No,12.3,0.0,9555
2023-11-07,S001,P010,Clothing,North,141,86,No,No,22.7,5.2,12126
2023-11-07,S001,P019,Grocery,North,683,18,No,No,24.8,0.1,12294
2023-11-07,S001,P009,Electronics,North,634,43,No,No,23.4,2.5,27262
2023-11-07,S001,P016,Home,North,392,91,Yes,No,26.1,2.5,35672
2023-11-07,S001,P007,Grocery,North,720,116,No,No,27.0,0.0,83520
2023-11-07,S001,P011,Grocery,North,486,55,No,No,21.7,3.8,26730
2023-11-07,S002,P011,Grocery,South,486,87,No,No,31.6,1.7,42282
2023-11-07,S002,P003,Grocery,South,880,46,No,No,28.5,0.2,40480
2023-11-07,S002,P010,Clothing,South,141,74,Yes,No,30.0,1.4,10434
2023-11-07,S002,P008,Home,South,40,127,Yes,No,33.6,1.4,5080
2023-11-07,S002,P014,Clothing,South,478,29,No,No,29.3,4.4,13862
2023-11-07,S002,P013,Electronics,South,350,66,No,No,25.6,3.2,23100
2023-11-07,S002,P006,Clothing,South,91,123,Yes,No,30.9,2.4,11193
2023-11-07,S003,P001,Electronics,East,122,61,No,No,21.8,1.3,7442
2023-11-07,S003,P015,Grocery,East,107,60,Yes,No,27.7,3.6,6420
2023-11-07,S003,P011,Grocery,East,486,115,No,No,21.1,4.6,55890
2023-11-07,S003,P003,Grocery,East,880,74,No,No,22.3,3.3,65120
2023-11-07,S003,P013,Electronics,East,350,65,No,No,22.0,2.0,22750
2023-11-07,S003,P008,Home,East,40,29,Yes,No,25.9,1.1,1160
2023-11-07,S003,P002,Clothing,East,455,36,Yes,No,16.7,0.8,16380
2023-11-07,S004,P005,Electronics,West,126,48,No,No,13.3,4.5,6048
2023-11-07,S004,P009,Electronics,West,634,109,No,No,21.0,5.1,69106
2023-11-07,S004,P010,Clothing,West,141,121,No,No,21.6,4.5,17061
2023-11-07,S004,P001,Electronics,West,122,54,No,No,20.5,3.5,6588
2023-11-07,S004,P017,Electronics,West,119,46,No,No,20.6,4.6,5474
2023-11-07,S004,P006,Clothing,West,91,78,No,No,25.4,4.7,7098
2023-11-07,S004,P011,Grocery,West,486,54,No,No,18.0,5.1,26244
2023-11-07,S005,P018,Clothing,Central,891,99,No,No,26.2,2.3,88209
2023-11-07,S005,P016,Home,Central,392,24,No,No,12.0,7.4,9408
2023-11-07,S005,P017,Electronics,Central,119,68,No,No,21.6,0.3,8092
2023-11-07,S005,P003,Grocery,Central,880,38,No,No,24.5,1.7,33440
2023-11-07,S005,P001,Electronics,Central,122,93,No,No,21.6,0.5,11346
2023-11-07,S005,P004,Home,Central,290,24,No,No,20.1,6.2,6960
2023-11-07,S005,P015,Grocery,Central,107,24,No,No,17.7,2.4,2568
2023-11-08,S001,P001,Electronics,North,122,54,No,No,26.8,4.3,6588
2023-11-08,S001,P004,Home,North,290,90,No,No,25.9,1.9,26100
2023-11-08,S001,P010,Clothing,North,141,71,No,No,27.4,0.1,10011
2023-11-08,S001,P011,Grocery,North,486,123,No,No,26.2,5.6,59778
2023-11-08,S001,P019,Grocery,North,683,116,No,No,22.4,3.9,79228
2023-11-08,S001,P017,Electronics,North,119,31,Yes,No,27.3,2.1,3689
2023-11-08,S001,P012,Home,North,234,106,No,No,19.9,5.3,24804
2023-11-08,S002,P014,Clothing,South,478,86,Yes,No,27.9,0.0,41108
2023-11-08,S002,P017,Electronics,South,119,64,No,No,23.3,3.1,7616
2023-11-08,S002,P020,Home,South,150,76,No,No,31.4,1.3,11400
2023-11-08,S002,P008,Home,South,40,37,Yes,No,27.5,0.0,1480
2023-11-08,S002,P019,Grocery,South,683,109,Yes,No,25.6,3.0,74447
2023-11-08,S002,P011,Grocery,South,486,120,Yes,No,28.9,2.5,58320
2023-11-08,S002,P016,Home,South,392,111,No,No,30.2,0.0,43512
2023-11-08,S003,P014,Clothing,East,478,132,Yes,No,24.1,4.8,63096
2023-11-08,S003,P008,Home,East,40,68,No,No,15.8,4.3,2720
2023-11-08,S003,P019,Grocery,East,683,83,No,No,26.8,1.5,56689
2023-11-08,S003,P017,Electronics,East,119,43,No,No,18.4,1.2,5117
2023-11-08,S003,P001,Electronics,East,122,104,No,No,23.1,5.2,12688
2023-11-08,S003,P006,Clothing,East,91,109,No,No,21.8,3.4,9919
2023-11-08,S003,P018,Clothing,East,891,69,No,No,24.0,1.4,61479
2023-11-08,S004,P001,Electronics,West,122,30,Yes,No,25.8,2.7,3660
2023-11-08,S004,P009,Electronics,West,634,60,Yes,No,19.7,4.5,38040
2023-11-08,S004,P005,Electronics,West,126,60,No,No,25.2,3.3,7560
2023-11-08,S004,P014,Clothing,West,478,75,No,No,26.4,0.0,35850
2023-11-08,S004,P003,Grocery,West,880,81,No,No,24.9,3.2,71280
2023-11-08,S004,P010,Clothing,West,141,44,No,No,18.9,5.3,6204
2023-11-08,S004,P007,Grocery,West,720,49,No,No,24.3,3.0,35280
2023-11-08,S005,P004,Home,Central,290,74,No,No,17.8,0.3,21460
2023-11-08,S005,P003,Grocery,Central,880,107,No,No,24.2,3.7,94160
2023-11-08,S005,P010,Clothing,Central,141,88,No,No,19.6,3.4,12408
2023-11-08,S005,P009,Electronics,Central,634,66,No,No,21.1,1.1,41844
2023-11-08,S005,P006,Clothing,Central,91,83,Yes,No,22.6,0.0,7553
2023-11-08,S005,P014,Clothing,Central,478,88,No,No,24.9,5.5,42064
2023-11-08,S005,P012,Home,Central,234,63,No,No,27.5,3.5,14742
2023-11-09,S001,P019,Grocery,North,683,50,No,No,18.0,0.0,34150
2023-11-09,S001,P007,Grocery,North,720,45,No,No,21.5,3.1,32400
2023-11-09,S001,P015,Grocery,North,107,73,Yes,No,13.6,5.8,7811
2023-11-09,S001,P013,Electronics,North,350,82,No,No,26.6,5.1,28700
2023-11-09,S001,P017,Electronics,North,119,40,No,No,21.9,1.2,4760
2023-11-09,S001,P016,Home,North,392,66,No,No,23.0,3.0,25872
2023-11-09,S001,P014,Clothing,North,478,42,No,No,24.3,1.6,20076
2023-11-09,S002,P008,Home,South,40,57,Yes,No,33.2,0.5,2280
2023-11-09,S002,P012,Home,South,234,87,No,No,29.0,3.2,20358
2023-11-09,S002,P011,Grocery,South,486,83,Yes,No,28.3,1.4,40338
2023-11-09,S002,P007,Grocery,South,720,120,No,No,28.4,5.4,86400
2023-11-09,S002,P018,Clothing,South,891,75,Yes,No,30.6,1.8,66825
2023-11-09,S002,P019,Grocery,South,683,103,No,No,31.6,2.3,70349
2023-11-09,S002,P010,Clothing,South,141,127,No,No,20.9,1.7,17907
2023-11-09,S003,P008,Home,East,40,107,No,No,19.3,5.1,4280
2023-11-09,S003,P001,Electronics,East,122,117,No,No,22.1,0.5,14274
2023-11-09,S003,P005,Electronics,East,126,70,No,No,24.6,1.9,8820
2023-11-09,S003,P018,Clothing,East,891,33,No,No,19.1,1.9,29403
2023-11-09,S003,P012,Home,East,234,115,No,No,24.3,4.6,26910
2023-11-09,S003,P015,Grocery,East,107,63,No,No,26.1,1.8,6741
2023-11-09,S003,P006,Clothing,East,91,71,No,No,13.9,0.6,6461
2023-11-09,S004,P014,Clothing,West,478,108,No,No,26.5,0.6,51624
2023-11-09,S004,P007,Grocery,West,720,54,No,No,22.7,2.5,38880
2023-11-09,S004,P003,Grocery,West,880,72,No,No,29.9,3.6,63360
2023-11-09,S004,P008,Home,West,40,43,No,No,21.1,4.3,1720
2023-11-09,S004,P018,Clothing,West,891,36,No,No,25.9,1.0,32076
2023-11-09,S004,P015,Grocery,West,107,65,Yes,No,22.5,5.4,6955
2023-11-09,S004,P013,Electronics,West,350,58,No,No,23.7,2.0,20300
2023-11-09,S005,P013,Electronics,Central,350,134,Yes,No,22.6,3.3,46900
2023-11-09,S005,P020,Home,Central,150,98,No,No,22.0,1.8,14700
2023-11-09,S005,P004,Home,Central,290,92,No,No,19.8,3.1,26680
2023-11-09,S005,P015,Grocery,Central,107,52,Yes,No,26.3,3.4,5564
2023-11-09,S005,P002,Clothing,Central,455,103,No,No,21.1,3.0,46865
2023-11-09,S005,P011,Grocery,Central,486,123,Yes,No,27.8,4.5,59778
2023-11-09,S005,P001,Electronics,Central,122,89,No,No,23.8,1.6,10858
2023-11-10,S001,P007,Grocery,North,720,113,No,No,18.6,3.4,81360
2023-11-10,S001,P019,Grocery,North,683,84,No,No,30.8,4.4,57372
2023-11-10,S001,P013,Electronics,North,350,25,No,No,20.2,1.5,8750
2023-11-10,S001,P020,Home,North,150,55,No,No,21.8,1.7,8250
2023-11-10,S001,P015,Grocery,North,107,45,No,No,23.0,1.3,4815
2023-11-10,S001,P001,Electronics,North,122,130,No,No,28.5,0.0,15860
2023-11-10,S001,P006,Clothing,North,91,73,Yes,No,24.1,2.3,6643
2023-11-10,S002,P017,Electronics,South,119,91,Yes,No,33.2,0.5,10829
2023-11-10,S002,P010,Clothing,South,141,91,No,No,27.5,0.8,12831
2023-11-10,S002,P006,Clothing,South,91,112,No,No,30.6,1.4,10192
2023-11-10,S002,P015,Grocery,South,107,31,No,No,23.4,4.1,3317
2023-11-10,S002,P012,Home,South,234,17,No,No,29.5,2.4,3978
2023-11-10,S002,P009,Electronics,South,634,53,No,No,28.4,3.1,33602
2023-11-10,S002,P003,Grocery,South,880,82,Yes,No,31.3,1.0,72160
2023-11-10,S003,P015,Grocery,East,107,77,No,No,25.5,2.2,8239
2023-11-10,S003,P011,Grocery,East,486,52,No,No,15.9,1.7,25272
2023-11-10,S003,P020,Home,East,150,51,Yes,No,24.9,4.3,7650
2023-11-10,S003,P009,Electronics,East,634,75,No,No,25.6,6.0,47550
2023-11-10,S003,P003,Grocery,East,880,106,No,No,18.2,3.5,93280
2023-11-10,S003,P007,Grocery,East,720,125,No,No,25.8,1.6,90000
2023-11-10,S003,P014,Clothing,East,478,80,No,No,28.2,0.5,38240
2023-11-10,S004,P019,Grocery,West,683,53,No,No,32.4,2.5,36199
2023-11-10,S004,P011,Grocery,West,486,66,No,No,24.6,0.0,32076
2023-11-10,S004,P010,Clothing,West,141,96,No,No,28.1,1.7,13536
2023-11-10,S004,P016,Home,West,392,103,No,No,20.8,0.0,40376
2023-11-10,S004,P001,Electronics,West,122,66,No,No,22.4,7.2,8052
2023-11-10,S004,P012,Home,West,234,74,No,No,17.8,1.6,17316
2023-11-10,S004,P007,Grocery,West,720,59,No,No,24.7,0.6,42480
2023-11-10,S005,P007,Grocery,Central,720,32,No,No,27.5,4.2,23040
2023-11-10,S005,P011,Grocery,Central,486,76,No,No,25.7,6.0,36936
2023-11-10,S005,P018,Clothing,Central,891,108,No,No,18.6,2.7,96228
2023-11-10,S005,P001,Electronics,Central,122,49,Yes,No,22.4,3.8,5978
2023-11-10,S005,P019,Grocery,Central,683,39,No,No,16.7,1.9,26637
2023-11-10,S005,P005,Electronics,Central,126,22,No,No,16.3,3.3,2772
2023-11-10,S005,P003,Grocery,Central,880,47,No,No,18.1,2.5,41360
2023-11-11,S001,P001,Electronics,North,122,45,No,No,21.3,2.5,5490
2023-11-11,S001,P002,Clothing,North,455,81,No,No,27.0,0.6,36855
2023-11-11,S001,P016,Home,North,392,28,No,No,27.4,0.0,10976
2023-11-11,S001,P020,Home,North,150,44,Yes,No,20.8,5.3,6600
2023-11-11,S001,P012,Home,North,234,174,Yes,No,18.5,2.6,40716
2023-11-11,S001,P019,Grocery,North,683,32,No,No,22.7,0.6,21856
2023-11-11,S001,P005,Electronics,North,126,32,Yes,No,21.2,3.4,4032
2023-11-11,S002,P010,Clothing,South,141,90,No,No,26.7,2.5,12690
2023-11-11,S002,P012,Home,South,234,22,No,No,23.0,5.7,5148
2023-11-11,S002,P017,Electronics,South,119,136,No,No,31.9,1.6,16184
2023-11-11,S002,P008,Home,South,40,49,No,No,22.3,2.7,1960
2023-11-11,S002,P001,Electronics,South,122,44,Yes,No,23.2,6.6,5368
